,Content ID,User ID,Type of Reaction,Sentiment,Score,Type of Content,Category
194,0be59876-d70c-486c-8e0b-a06bef7a2cd6,427fa55b-7f49-4981-bcd7-59fee8efb512,peeking,neutral,35,GIF,tennis
195,0be59876-d70c-486c-8e0b-a06bef7a2cd6,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,cherish,positive,70,GIF,tennis
196,0be59876-d70c-486c-8e0b-a06bef7a2cd6,48e26178-5cdd-4568-9990-d3bc5937910b,cherish,positive,70,GIF,tennis
197,0be59876-d70c-486c-8e0b-a06bef7a2cd6,47def058-01cc-478f-9830-eaddcccac633,cherish,positive,70,GIF,tennis
198,0be59876-d70c-486c-8e0b-a06bef7a2cd6,877ce8ba-564f-4b86-9cdc-94a93d9a7997,cherish,positive,70,GIF,tennis
199,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,hate,negative,5,GIF,tennis
200,0be59876-d70c-486c-8e0b-a06bef7a2cd6,c43c2351-9591-4122-acdd-b521723d7292,hate,negative,5,GIF,tennis
201,0be59876-d70c-486c-8e0b-a06bef7a2cd6,d16ed6bf-d35e-463b-92b0-393ee67e220c,hate,negative,5,GIF,tennis
202,0be59876-d70c-486c-8e0b-a06bef7a2cd6,d51a3403-8bab-4d88-af4f-a429c6d8c168,hate,negative,5,GIF,tennis
203,0be59876-d70c-486c-8e0b-a06bef7a2cd6,311d7214-711f-4f66-bc9a-e835fa54ffb6,hate,negative,5,GIF,tennis
204,0be59876-d70c-486c-8e0b-a06bef7a2cd6,17bc2431-754a-46e8-81e2-32820d3fc612,indifferent,neutral,20,GIF,tennis
205,0be59876-d70c-486c-8e0b-a06bef7a2cd6,242a3620-fc18-4120-ac72-37b0f3716879,indifferent,neutral,20,GIF,tennis
206,0be59876-d70c-486c-8e0b-a06bef7a2cd6,98411adf-cfc0-400d-aac8-e215571ef3f2,super love,positive,75,GIF,tennis
207,0be59876-d70c-486c-8e0b-a06bef7a2cd6,108fc1be-9c15-440a-9cab-634c3f414dcc,super love,positive,75,GIF,tennis
208,0be59876-d70c-486c-8e0b-a06bef7a2cd6,4607d7b0-3313-49b8-9f73-5b8227fc5b67,super love,positive,75,GIF,tennis
209,0be59876-d70c-486c-8e0b-a06bef7a2cd6,b0c22f82-b882-4394-bf27-6dfadf26e5c2,super love,positive,75,GIF,tennis
210,0be59876-d70c-486c-8e0b-a06bef7a2cd6,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,super love,positive,75,GIF,tennis
211,0be59876-d70c-486c-8e0b-a06bef7a2cd6,9ce133df-bd87-4559-96d7-a402add824ca,worried,negative,12,GIF,tennis
212,0be59876-d70c-486c-8e0b-a06bef7a2cd6,877ce8ba-564f-4b86-9cdc-94a93d9a7997,worried,negative,12,GIF,tennis
213,0be59876-d70c-486c-8e0b-a06bef7a2cd6,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,worried,negative,12,GIF,tennis
214,0be59876-d70c-486c-8e0b-a06bef7a2cd6,40e643fb-369c-4ecb-beb7-810114f331fa,worried,negative,12,GIF,tennis
215,0be59876-d70c-486c-8e0b-a06bef7a2cd6,624db443-c716-4227-ac84-a6f7c3a59162,heart,positive,60,GIF,tennis
216,0be59876-d70c-486c-8e0b-a06bef7a2cd6,b841358a-d8ff-412e-b940-3a95fd31291b,heart,positive,60,GIF,tennis
217,0be59876-d70c-486c-8e0b-a06bef7a2cd6,6eb62858-f6f3-4846-8054-52df483979de,heart,positive,60,GIF,tennis
218,0be59876-d70c-486c-8e0b-a06bef7a2cd6,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,heart,positive,60,GIF,tennis
219,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cad2d54d-9555-4dfe-bfcd-7a584895a002,want,positive,70,GIF,tennis
220,0be59876-d70c-486c-8e0b-a06bef7a2cd6,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,want,positive,70,GIF,tennis
221,0be59876-d70c-486c-8e0b-a06bef7a2cd6,1879b698-1639-438e-a07e-ddd735f8d57c,intrigued,positive,45,GIF,tennis
222,0be59876-d70c-486c-8e0b-a06bef7a2cd6,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,intrigued,positive,45,GIF,tennis
223,0be59876-d70c-486c-8e0b-a06bef7a2cd6,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,intrigued,positive,45,GIF,tennis
224,81abd65a-3b76-4574-a0a7-db6bf7184ae2,3e65775b-36e4-495d-9c45-28127fb3da5f,disgust,negative,0,video,food
225,81abd65a-3b76-4574-a0a7-db6bf7184ae2,92423e9a-4e8c-49bc-be75-c819912696ce,disgust,negative,0,video,food
226,81abd65a-3b76-4574-a0a7-db6bf7184ae2,317c70d5-fe65-4663-afb1-150108e0e55c,disgust,negative,0,video,food
227,81abd65a-3b76-4574-a0a7-db6bf7184ae2,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,disgust,negative,0,video,food
228,81abd65a-3b76-4574-a0a7-db6bf7184ae2,9a5aca53-6263-485a-bf77-e60c4608fd26,disgust,negative,0,video,food
229,81abd65a-3b76-4574-a0a7-db6bf7184ae2,052faed2-37ac-4a2c-ba6f-2657322e4fa5,dislike,negative,10,video,food
230,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2ab641a8-6ad4-4d1a-8511-d87ff5346773,dislike,negative,10,video,food
231,81abd65a-3b76-4574-a0a7-db6bf7184ae2,953cb190-5704-4926-adc2-057c6f3e3cb4,scared,negative,15,video,food
232,81abd65a-3b76-4574-a0a7-db6bf7184ae2,ad9f5c2f-aa30-4baf-b084-56b1a4b63b09,scared,negative,15,video,food
233,81abd65a-3b76-4574-a0a7-db6bf7184ae2,3e65775b-36e4-495d-9c45-28127fb3da5f,scared,negative,15,video,food
234,81abd65a-3b76-4574-a0a7-db6bf7184ae2,48e834aa-fd4a-4206-93e8-ac8fdac613bc,scared,negative,15,video,food
235,81abd65a-3b76-4574-a0a7-db6bf7184ae2,b596e7d8-dd3f-4125-8b99-4bf2283657cd,scared,negative,15,video,food
236,81abd65a-3b76-4574-a0a7-db6bf7184ae2,94bf7864-a52e-405e-a729-9702bf79c234,peeking,neutral,35,video,food
237,81abd65a-3b76-4574-a0a7-db6bf7184ae2,9ce133df-bd87-4559-96d7-a402add824ca,peeking,neutral,35,video,food
238,81abd65a-3b76-4574-a0a7-db6bf7184ae2,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,peeking,neutral,35,video,food
239,81abd65a-3b76-4574-a0a7-db6bf7184ae2,26c6734f-42b6-48f8-a08e-e1c3a79019d0,peeking,neutral,35,video,food
240,81abd65a-3b76-4574-a0a7-db6bf7184ae2,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,indifferent,neutral,20,video,food
241,81abd65a-3b76-4574-a0a7-db6bf7184ae2,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,indifferent,neutral,20,video,food
242,81abd65a-3b76-4574-a0a7-db6bf7184ae2,a5c65404-5894-4b87-82f2-d787cbee86b4,indifferent,neutral,20,video,food
243,81abd65a-3b76-4574-a0a7-db6bf7184ae2,66663a0d-856f-487f-a2a2-258af21ab3e5,super love,positive,75,video,food
244,81abd65a-3b76-4574-a0a7-db6bf7184ae2,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,super love,positive,75,video,food
245,81abd65a-3b76-4574-a0a7-db6bf7184ae2,34e8add9-0206-47fd-a501-037b994650a2,super love,positive,75,video,food
246,81abd65a-3b76-4574-a0a7-db6bf7184ae2,47def058-01cc-478f-9830-eaddcccac633,super love,positive,75,video,food
247,81abd65a-3b76-4574-a0a7-db6bf7184ae2,3956593b-7739-426a-b7a5-e841c95a5df9,super love,positive,75,video,food
248,81abd65a-3b76-4574-a0a7-db6bf7184ae2,31cfc138-cec0-4176-bd6d-79c4cadbb1d4,super love,positive,75,video,food
249,81abd65a-3b76-4574-a0a7-db6bf7184ae2,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,super love,positive,75,video,food
250,81abd65a-3b76-4574-a0a7-db6bf7184ae2,f86853a2-acda-4319-a50c-03f014248042,worried,negative,12,video,food
251,81abd65a-3b76-4574-a0a7-db6bf7184ae2,91dbe082-62c3-4bfd-9721-7c94be3a3d32,worried,negative,12,video,food
252,81abd65a-3b76-4574-a0a7-db6bf7184ae2,90898216-e580-46c0-8e79-f2df84a9676d,worried,negative,12,video,food
253,81abd65a-3b76-4574-a0a7-db6bf7184ae2,a94a7d87-65df-4c21-847a-0e8af6cb5c02,like,positive,50,video,food
254,81abd65a-3b76-4574-a0a7-db6bf7184ae2,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,like,positive,50,video,food
255,81abd65a-3b76-4574-a0a7-db6bf7184ae2,d3aa94aa-3e81-49e4-915a-d269e4f42f29,like,positive,50,video,food
256,81abd65a-3b76-4574-a0a7-db6bf7184ae2,db0066e1-83cc-43f3-990b-983010aa5370,heart,positive,60,video,food
257,81abd65a-3b76-4574-a0a7-db6bf7184ae2,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,heart,positive,60,video,food
258,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2ef20e99-8be8-4ab6-a817-83991f7a0fa3,heart,positive,60,video,food
259,81abd65a-3b76-4574-a0a7-db6bf7184ae2,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,heart,positive,60,video,food
260,81abd65a-3b76-4574-a0a7-db6bf7184ae2,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,intrigued,positive,45,video,food
261,81abd65a-3b76-4574-a0a7-db6bf7184ae2,ed3494e3-695b-4068-a725-09c6cdf92d63,intrigued,positive,45,video,food
262,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2129de92-ee91-425f-a854-07c553ee0b74,intrigued,positive,45,video,food
263,81abd65a-3b76-4574-a0a7-db6bf7184ae2,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,intrigued,positive,45,video,food
264,81abd65a-3b76-4574-a0a7-db6bf7184ae2,43dc107a-bd3f-4cfe-96f7-8d17ca485bc2,love,positive,65,video,food
265,81abd65a-3b76-4574-a0a7-db6bf7184ae2,03e3a23a-a77a-41da-9ecd-3f2ff9e5bc90,love,positive,65,video,food
266,81abd65a-3b76-4574-a0a7-db6bf7184ae2,1ebc46fa-edd3-4dec-bb45-c124daf83512,adore,positive,72,video,food
267,81abd65a-3b76-4574-a0a7-db6bf7184ae2,15e325b1-c221-4bf8-8010-18d76b03646e,adore,positive,72,video,food
268,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,8abcf667-7be3-439f-97bb-3375a3de366c,disgust,negative,0,GIF,fitness
269,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,596342af-6379-4551-8379-f4b805f9d576,interested,positive,30,GIF,fitness
270,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,e0e16358-f850-4085-bc5a-ed8e6a4b2ec1,interested,positive,30,GIF,fitness
271,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,d27670c9-f85e-43e0-80a7-122cba908f10,cherish,positive,70,GIF,fitness
272,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,ad9f5c2f-aa30-4baf-b084-56b1a4b63b09,indifferent,neutral,20,GIF,fitness
273,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,ddd079a8-00dd-4aab-9551-11961171db16,worried,negative,12,GIF,fitness
274,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,37867a23-d07b-4990-8fa8-d694cf7d3b1b,worried,negative,12,GIF,fitness
275,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,1879b698-1639-438e-a07e-ddd735f8d57c,like,positive,50,GIF,fitness
276,f332d362-dc48-46c2-a64b-641157c0987e,1f7e22c8-558a-4b6f-a04f-b219593f029e,disgust,negative,0,GIF,soccer
277,f332d362-dc48-46c2-a64b-641157c0987e,5d454588-283d-459d-915d-c48a2cb4c27f,interested,positive,30,GIF,soccer
278,f332d362-dc48-46c2-a64b-641157c0987e,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,indifferent,neutral,20,GIF,soccer
279,f332d362-dc48-46c2-a64b-641157c0987e,ade9db41-034e-4b27-befb-42117025dab0,indifferent,neutral,20,GIF,soccer
280,f332d362-dc48-46c2-a64b-641157c0987e,b7b551bd-8cdd-44f3-aef8-29bf82b51535,want,positive,70,GIF,soccer
281,f332d362-dc48-46c2-a64b-641157c0987e,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,adore,positive,72,GIF,soccer
282,a2e93b29-9259-4092-a4d7-62d5e823bb74,79acce4b-b991-4a68-b762-d496686a4f32,disgust,negative,0,video,public speaking
283,a2e93b29-9259-4092-a4d7-62d5e823bb74,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,disgust,negative,0,video,public speaking
284,a2e93b29-9259-4092-a4d7-62d5e823bb74,92b87fa5-f271-43e0-af66-84fac21052e6,disgust,negative,0,video,public speaking
285,a2e93b29-9259-4092-a4d7-62d5e823bb74,d1a89d23-7d17-4949-9e1a-637317141f3d,dislike,negative,10,video,public speaking
286,a2e93b29-9259-4092-a4d7-62d5e823bb74,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,dislike,negative,10,video,public speaking
287,a2e93b29-9259-4092-a4d7-62d5e823bb74,6f2e20b4-5d7f-4345-b5a1-71a768ab8050,scared,negative,15,video,public speaking
288,a2e93b29-9259-4092-a4d7-62d5e823bb74,a540d720-b44a-4d3d-9643-e12bca77d1f3,scared,negative,15,video,public speaking
289,a2e93b29-9259-4092-a4d7-62d5e823bb74,766886c9-a63a-4446-bb4a-07d611b3b212,scared,negative,15,video,public speaking
290,a2e93b29-9259-4092-a4d7-62d5e823bb74,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,interested,positive,30,video,public speaking
291,a2e93b29-9259-4092-a4d7-62d5e823bb74,ef56931b-540b-4166-9090-73ae48ac8d97,interested,positive,30,video,public speaking
292,a2e93b29-9259-4092-a4d7-62d5e823bb74,72d2587e-8fae-4626-a73d-352e6465ba0f,peeking,neutral,35,video,public speaking
293,a2e93b29-9259-4092-a4d7-62d5e823bb74,23a48585-f2cf-4a20-8d30-f49361d5625c,hate,negative,5,video,public speaking
294,a2e93b29-9259-4092-a4d7-62d5e823bb74,3b751c3f-bab7-4b2b-a95f-10d57c02aa6a,hate,negative,5,video,public speaking
295,a2e93b29-9259-4092-a4d7-62d5e823bb74,9664d628-9163-4aae-94e0-311f3bdb2f11,hate,negative,5,video,public speaking
296,a2e93b29-9259-4092-a4d7-62d5e823bb74,95258c36-5b6b-4591-85ee-0c43f503c1d5,hate,negative,5,video,public speaking
297,a2e93b29-9259-4092-a4d7-62d5e823bb74,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,hate,negative,5,video,public speaking
298,a2e93b29-9259-4092-a4d7-62d5e823bb74,b827588c-31b2-47f3-916a-a1dbf7987f50,indifferent,neutral,20,video,public speaking
299,a2e93b29-9259-4092-a4d7-62d5e823bb74,db0066e1-83cc-43f3-990b-983010aa5370,super love,positive,75,video,public speaking
300,a2e93b29-9259-4092-a4d7-62d5e823bb74,f25dc445-de4a-47ee-92a4-0ff29c56656d,super love,positive,75,video,public speaking
301,a2e93b29-9259-4092-a4d7-62d5e823bb74,4cff698b-def1-497c-a78e-75058de67fe8,worried,negative,12,video,public speaking
302,a2e93b29-9259-4092-a4d7-62d5e823bb74,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,negative,12,video,public speaking
303,a2e93b29-9259-4092-a4d7-62d5e823bb74,95258c36-5b6b-4591-85ee-0c43f503c1d5,heart,positive,60,video,public speaking
304,a2e93b29-9259-4092-a4d7-62d5e823bb74,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,want,positive,70,video,public speaking
305,a2e93b29-9259-4092-a4d7-62d5e823bb74,4fe1900d-5e78-41a3-88ed-18e6889c6c77,want,positive,70,video,public speaking
306,a2e93b29-9259-4092-a4d7-62d5e823bb74,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,want,positive,70,video,public speaking
307,a2e93b29-9259-4092-a4d7-62d5e823bb74,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,want,positive,70,video,public speaking
308,a2e93b29-9259-4092-a4d7-62d5e823bb74,db0066e1-83cc-43f3-990b-983010aa5370,want,positive,70,video,public speaking
309,a2e93b29-9259-4092-a4d7-62d5e823bb74,3c45659f-e24d-4b0d-8210-0b7704ea1ac6,want,positive,70,video,public speaking
310,a2e93b29-9259-4092-a4d7-62d5e823bb74,18c56602-937e-4ff3-bc6c-43f0b14212ca,intrigued,positive,45,video,public speaking
311,a2e93b29-9259-4092-a4d7-62d5e823bb74,9bb5d084-0b28-4352-8591-5b5a4efecdf0,intrigued,positive,45,video,public speaking
312,a2e93b29-9259-4092-a4d7-62d5e823bb74,49da0743-cb4d-4c84-b6a2-537bbe7256d1,love,positive,65,video,public speaking
313,a2e93b29-9259-4092-a4d7-62d5e823bb74,7adafb3c-7c7c-492b-be5b-5ddd9ff1316a,love,positive,65,video,public speaking
314,a2e93b29-9259-4092-a4d7-62d5e823bb74,78703a69-8edc-458f-b0fc-85d96501dcdc,adore,positive,72,video,public speaking
315,a2e93b29-9259-4092-a4d7-62d5e823bb74,df1e7940-d514-40aa-af3a-e742792c4b5e,adore,positive,72,video,public speaking
316,a2e93b29-9259-4092-a4d7-62d5e823bb74,4edc3d1a-a7d9-4db6-89c3-f784d9954172,adore,positive,72,video,public speaking
317,9b3a6d30-48e8-476c-82be-9031524bd04d,95258c36-5b6b-4591-85ee-0c43f503c1d5,disgust,negative,0,video,food
318,9b3a6d30-48e8-476c-82be-9031524bd04d,f50ac030-3af8-4e07-aacf-dccff353b8f6,disgust,negative,0,video,food
319,9b3a6d30-48e8-476c-82be-9031524bd04d,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,dislike,negative,10,video,food
320,9b3a6d30-48e8-476c-82be-9031524bd04d,241d5c6e-06c7-491b-b23e-f8d6ddc0240a,dislike,negative,10,video,food
321,9b3a6d30-48e8-476c-82be-9031524bd04d,324e384a-9963-4d17-94aa-21859ea85062,scared,negative,15,video,food
322,9b3a6d30-48e8-476c-82be-9031524bd04d,0a1cde57-79ab-4c61-b664-1d3b290b43cf,scared,negative,15,video,food
323,9b3a6d30-48e8-476c-82be-9031524bd04d,37867a23-d07b-4990-8fa8-d694cf7d3b1b,interested,positive,30,video,food
324,9b3a6d30-48e8-476c-82be-9031524bd04d,4cff698b-def1-497c-a78e-75058de67fe8,interested,positive,30,video,food
325,9b3a6d30-48e8-476c-82be-9031524bd04d,b870b764-7447-4990-a8d4-024d33e0e67d,cherish,positive,70,video,food
326,9b3a6d30-48e8-476c-82be-9031524bd04d,61d88e0e-c0e7-4352-85ad-555e464ff933,cherish,positive,70,video,food
327,9b3a6d30-48e8-476c-82be-9031524bd04d,fb4654ff-ce23-4a77-b52a-50f8948b5664,hate,negative,5,video,food
328,9b3a6d30-48e8-476c-82be-9031524bd04d,e8849148-1482-4926-9f28-a537630b9ba2,hate,negative,5,video,food
329,9b3a6d30-48e8-476c-82be-9031524bd04d,242a3620-fc18-4120-ac72-37b0f3716879,indifferent,neutral,20,video,food
330,9b3a6d30-48e8-476c-82be-9031524bd04d,9fb4ce88-fac1-406c-8544-1a899cee7aaf,super love,positive,75,video,food
331,9b3a6d30-48e8-476c-82be-9031524bd04d,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,super love,positive,75,video,food
332,9b3a6d30-48e8-476c-82be-9031524bd04d,1ee25417-3648-4220-9b8f-fc82d1ef450c,worried,negative,12,video,food
333,9b3a6d30-48e8-476c-82be-9031524bd04d,5fbf758a-376b-472c-8aca-a87ff1db3e6d,worried,negative,12,video,food
334,9b3a6d30-48e8-476c-82be-9031524bd04d,1879b698-1639-438e-a07e-ddd735f8d57c,like,positive,50,video,food
335,9b3a6d30-48e8-476c-82be-9031524bd04d,d6204684-926d-41db-ae9c-a7bf2e76313a,like,positive,50,video,food
336,9b3a6d30-48e8-476c-82be-9031524bd04d,2bd9c167-e06c-47c1-a978-3403d6724606,like,positive,50,video,food
337,9b3a6d30-48e8-476c-82be-9031524bd04d,f3eb7ee0-7788-43a0-9686-1c399260b17e,want,positive,70,video,food
338,9b3a6d30-48e8-476c-82be-9031524bd04d,1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,intrigued,positive,45,video,food
339,9b3a6d30-48e8-476c-82be-9031524bd04d,987b33de-7307-48c1-b34a-6c6806d7af67,intrigued,positive,45,video,food
340,9b3a6d30-48e8-476c-82be-9031524bd04d,fe15963d-0a77-4247-9bc6-04e146b826b2,adore,positive,72,video,food
341,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,b1ceae0c-016d-421f-a6f0-488a7857f9f6,disgust,negative,0,video,tennis
342,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,1879b698-1639-438e-a07e-ddd735f8d57c,disgust,negative,0,video,tennis
343,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,56b8948a-68bd-425f-b842-eabe6bcfacca,disgust,negative,0,video,tennis
344,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,9bb5d084-0b28-4352-8591-5b5a4efecdf0,disgust,negative,0,video,tennis
345,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,f50ac030-3af8-4e07-aacf-dccff353b8f6,dislike,negative,10,video,tennis
346,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,23a48585-f2cf-4a20-8d30-f49361d5625c,dislike,negative,10,video,tennis
347,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,9be473d9-cfdf-4954-bae2-09b0555a8ebb,dislike,negative,10,video,tennis
348,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,941db1b1-270d-47f8-8a96-43f5a7481f03,scared,negative,15,video,tennis
349,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,7d624010-a0e7-455b-a606-48c5c467dd80,scared,negative,15,video,tennis
350,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,40f15350-9ac3-4b6c-83c3-51cc7945dd01,scared,negative,15,video,tennis
351,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,f41d30f1-50c3-419c-a2d8-9043c7e568ca,interested,positive,30,video,tennis
352,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,f8926cfa-7036-4929-b5db-925c26daea1a,peeking,neutral,35,video,tennis
353,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,a58444bc-a23e-40a1-b09d-0f90bd5cd6b3,cherish,positive,70,video,tennis
354,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,311d7214-711f-4f66-bc9a-e835fa54ffb6,hate,negative,5,video,tennis
355,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,hate,negative,5,video,tennis
356,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,9ce133df-bd87-4559-96d7-a402add824ca,hate,negative,5,video,tennis
357,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,b3e73328-3638-4913-b7ae-3a6a64c1cd62,hate,negative,5,video,tennis
358,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,hate,negative,5,video,tennis
359,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,a8d09ab9-44c6-493c-afdf-93888822a4b0,indifferent,neutral,20,video,tennis
360,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,bb987a93-cd4f-4b6b-8691-0997ff8a8ce8,indifferent,neutral,20,video,tennis
361,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,2941011b-f214-4430-8a14-e791ed0805bb,super love,positive,75,video,tennis
362,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,a81df767-7da1-4844-b63c-fee4c9c7895d,super love,positive,75,video,tennis
363,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,40e643fb-369c-4ecb-beb7-810114f331fa,worried,negative,12,video,tennis
364,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,worried,negative,12,video,tennis
365,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,38cceae3-14e0-49bb-8087-f6f210a2053a,like,positive,50,video,tennis
366,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,7b7b5825-2ae1-4119-99a7-e638f13267a0,like,positive,50,video,tennis
367,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,like,positive,50,video,tennis
368,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,bec3a622-1373-49c2-9d57-e0281c34f5cf,heart,positive,60,video,tennis
369,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,4fe1900d-5e78-41a3-88ed-18e6889c6c77,want,positive,70,video,tennis
370,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,33c1cee6-ae56-4f8e-84fc-ee0a4b7bbf4c,want,positive,70,video,tennis
371,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,54729154-eb5c-413a-8837-887365057910,want,positive,70,video,tennis
372,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,69fcad9e-45a9-4189-b7e1-96b26c57c542,want,positive,70,video,tennis
373,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,intrigued,positive,45,video,tennis
374,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,7240bf9b-7424-4c04-aab1-1d7aa39964d9,intrigued,positive,45,video,tennis
375,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,b4a6b3ac-b6af-4525-8d59-7afc00ff279d,intrigued,positive,45,video,tennis
376,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,f41d30f1-50c3-419c-a2d8-9043c7e568ca,love,positive,65,video,tennis
377,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,a559688e-3f10-436f-a25e-8ad553eacb89,love,positive,65,video,tennis
378,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,0f21b6d6-7be6-484c-9698-d851ad7d43c5,love,positive,65,video,tennis
379,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,33c1cee6-ae56-4f8e-84fc-ee0a4b7bbf4c,love,positive,65,video,tennis
380,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,8abcf667-7be3-439f-97bb-3375a3de366c,adore,positive,72,video,tennis
381,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,0d47a133-383b-4a9c-976c-697ac65ccb19,adore,positive,72,video,tennis
382,baa2db00-81ba-4c34-b17d-dd950bfa133b,57617bf3-b7d0-49cb-8d88-7d8346656397,disgust,negative,0,GIF,soccer
383,baa2db00-81ba-4c34-b17d-dd950bfa133b,b3e73328-3638-4913-b7ae-3a6a64c1cd62,disgust,negative,0,GIF,soccer
384,baa2db00-81ba-4c34-b17d-dd950bfa133b,fd7396b2-a18b-449c-b326-e676aebd7776,disgust,negative,0,GIF,soccer
385,baa2db00-81ba-4c34-b17d-dd950bfa133b,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,dislike,negative,10,GIF,soccer
386,baa2db00-81ba-4c34-b17d-dd950bfa133b,4baf648a-0ad5-412d-8250-5a0ff9289fbf,dislike,negative,10,GIF,soccer
387,baa2db00-81ba-4c34-b17d-dd950bfa133b,43dc107a-bd3f-4cfe-96f7-8d17ca485bc2,scared,negative,15,GIF,soccer
388,baa2db00-81ba-4c34-b17d-dd950bfa133b,ddc4db8e-0000-48c4-8fdb-d32af87fb823,interested,positive,30,GIF,soccer
389,baa2db00-81ba-4c34-b17d-dd950bfa133b,0a1cde57-79ab-4c61-b664-1d3b290b43cf,cherish,positive,70,GIF,soccer
